id,name,version,layout,released_at,image_uris,cost,inkwell,ink,inks,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_94245aa3b4a241379cf9f7fbbf7f6cd7,Mickey Mouse,Musketeer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_94245aa3b4a241379cf9f7fbbf7f6cd7.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_94245aa3b4a241379cf9f7fbbf7f6cd7.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_94245aa3b4a241379cf9f7fbbf7f6cd7.avif?1709690747'}}",6,True,Steel,,['Character'],"['Dreamborn', 'Hero', 'Musketeer']","Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)
ALL FOR ONE Your other Musketeer characters get +1 {S}.",['Bodyguard'],,2,7,2,Rare,['Jochem Van Gool'],186,en,,494141,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.27', 'usd_foil': '1.9'}"
crd_74dbd9f579a34dbbaa8cd2139122ee97,Prince Eric,Dashing and Brave,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_74dbd9f579a34dbbaa8cd2139122ee97.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_74dbd9f579a34dbbaa8cd2139122ee97.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_74dbd9f579a34dbbaa8cd2139122ee97.avif?1709690747'}}",2,True,Steel,,['Character'],"['Storyborn', 'Hero', 'Prince']","Challenger +2 (While challenging, this character gets +2 {S}.)",['Challenger'],,1,3,1,Common,['Cristian Romero'],187,en,"""I lost her once! I'm not gonna lose her again!""",508933,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.03', 'usd_foil': '0.25'}"
crd_9f35462bf6cc430f89c193d85507ea73,Simba,Future King,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9f35462bf6cc430f89c193d85507ea73.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9f35462bf6cc430f89c193d85507ea73.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9f35462bf6cc430f89c193d85507ea73.avif?1709690747'}}",1,True,Steel,,['Character'],"['Storyborn', 'Hero', 'Prince']","GUESS WHAT? When you play this character, you may draw a card, then choose and discard a card.",[],,1,2,1,Common,['Nicholas Kole'],188,en,"""I'm gonna be the best king the Pride Lands have ever seen!""",502536,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.14', 'usd_foil': '1.06'}"
crd_3325b070fe8b4709b756066f49ba3b3c,Simba,Returned King,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3325b070fe8b4709b756066f49ba3b3c.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3325b070fe8b4709b756066f49ba3b3c.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3325b070fe8b4709b756066f49ba3b3c.avif?1709690747'}}",7,True,Steel,,['Character'],"['Storyborn', 'Hero', 'King']","Challenger +4 (While challenging, this character gets +4 {S}.)
POUNCE During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",['Challenger'],,4,6,2,Rare,['Nicholas Kole'],189,en,"""I'll do whatever it takes to save my kingdom.""",492741,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.14', 'usd_foil': '0.21'}"
crd_b2976a87410e4dd5a753e7f871c2b6fc,Simba,Rightful Heir,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b2976a87410e4dd5a753e7f871c2b6fc.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b2976a87410e4dd5a753e7f871c2b6fc.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b2976a87410e4dd5a753e7f871c2b6fc.avif?1709690747'}}",5,False,Steel,,['Character'],"['Storyborn', 'Hero', 'Prince']","I KNOW WHAT I HAVE TO DO During your turn, whenever this character banishes another character in a challenge, you gain 1 lore.",[],,3,5,2,Uncommon,['Cookie'],190,en,"""I can't hide anymore. It's time to accept my destiny.""",508941,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.06', 'usd_foil': '0.43'}"
crd_fdbf31b467214b229b4e4f149c487a47,Starkey,Hook's Henchman,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_fdbf31b467214b229b4e4f149c487a47.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_fdbf31b467214b229b4e4f149c487a47.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_fdbf31b467214b229b4e4f149c487a47.avif?1709690747'}}",5,True,Steel,,['Character'],"['Storyborn', 'Ally', 'Pirate']","AYE AYE, CAPTAIN While you have a Captain character in play, this character gets +1 {L}.",[],,5,4,1,Uncommon,['Leonardo Giammichele'],191,en,"A pirate must be tough, loyal, and strong. ""Smart"" doesn't even make the list.",508947,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.07', 'usd_foil': '0.37'}"
crd_5fa3eadb1c984d63b845035c1e227af9,Te Kā,Heartless,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5fa3eadb1c984d63b845035c1e227af9.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5fa3eadb1c984d63b845035c1e227af9.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5fa3eadb1c984d63b845035c1e227af9.avif?1709690747'}}",6,True,Steel,,['Character'],"['Dreamborn', 'Villain', 'Deity']","SEEK THE HEART During your turn, whenever this character banishes another character in a challenge, you gain 2 lore.",[],,5,5,2,Legendary,['Andrew Trabbold'],192,en,"Maui: ""Ever defeat a lava monster?""
Moana: ""No. Have you?""",508954,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '1.24', 'usd_foil': '10.28'}"
crd_5fb3a8282fa34c2bbeb9a56b4ccc7e36,Tinker Bell,Giant Fairy,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5fb3a8282fa34c2bbeb9a56b4ccc7e36.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5fb3a8282fa34c2bbeb9a56b4ccc7e36.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5fb3a8282fa34c2bbeb9a56b4ccc7e36.avif?1709690747'}}",6,True,Steel,,['Character'],"['Floodborn', 'Ally', 'Fairy']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Tinker Bell.)
ROCK THE BOAT When you play this character, deal 1 damage to each opposing character.
PUNY PIRATE! During your turn, whenever this character banishes another character in a challenge, you may deal 2 damage to chosen opposing character.",['Shift'],,4,5,2,Super_rare,['Cookie'],193,en,,503357,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '3.66', 'usd_foil': '12.13'}"
crd_86981ec7570145568aecd428c2b88101,Tinker Bell,Tiny Tactician,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_86981ec7570145568aecd428c2b88101.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_86981ec7570145568aecd428c2b88101.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_86981ec7570145568aecd428c2b88101.avif?1709690747'}}",3,True,Steel,,['Character'],"['Dreamborn', 'Ally', 'Fairy']","BATTLE PLANS {E} — Draw a card, then choose and discard a card.",[],,2,4,1,Common,['Grace Tran'],194,en,Sometimes all you need is a little tactical genius.,488544,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.08', 'usd_foil': '0.4'}"
crd_3a299da6bf864690a188f07aeb55ffdf,A Whole New World,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3a299da6bf864690a188f07aeb55ffdf.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3a299da6bf864690a188f07aeb55ffdf.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3a299da6bf864690a188f07aeb55ffdf.avif?1709690747'}}",5,False,Steel,,"['Action', 'Song']",,"(A character with cost 5 or more can {E} to sing this song for free.)
Each player discards their hand and draws 7 cards.",[],,,,,Super_rare,['Koni'],195,en,"Shining, shimmering, splendid...",506088,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '8.23', 'usd_foil': '17.96'}"
crd_327f997026094ec49f0dc7d77e4628f5,Break,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_327f997026094ec49f0dc7d77e4628f5.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_327f997026094ec49f0dc7d77e4628f5.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_327f997026094ec49f0dc7d77e4628f5.avif?1709690747'}}",2,True,Steel,,['Action'],,Banish chosen item.,[],,,,,Common,['Grace Tran'],196,en,No one throws a tantrum like a beast.,506000,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.07', 'usd_foil': '0.22'}"
crd_eb6216aa3f6b4cccaf6216809f915658,Fire the Cannons!,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_eb6216aa3f6b4cccaf6216809f915658.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_eb6216aa3f6b4cccaf6216809f915658.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_eb6216aa3f6b4cccaf6216809f915658.avif?1709690747'}}",1,False,Steel,,['Action'],,Deal 2 damage to chosen character.,[],,,,,Common,['Matt Chapman'],197,en,"Captain Hook: ""Double the powder and shorten the fuse!""
Mr. Smee: ""Shorten the powder and double the fuse!""",493483,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.11', 'usd_foil': '1.11'}"
crd_48cd856a0632489c916bc354a3090cb2,Grab Your Sword,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_48cd856a0632489c916bc354a3090cb2.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_48cd856a0632489c916bc354a3090cb2.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_48cd856a0632489c916bc354a3090cb2.avif?1709690747'}}",5,False,Steel,,"['Action', 'Song']",,"(A character with cost 5 or more can {E} to sing this song for free.)
Deal 2 damage to each opposing character.",[],,,,,Rare,['Peter Brockhammer'],198,en,"We don't like
What we don't understand
In fact, it scares us",503469,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.63', 'usd_foil': '6.58'}"
crd_151c0155aa7c4f4fbec1bdb3a10f2676,Ransack,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_151c0155aa7c4f4fbec1bdb3a10f2676.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_151c0155aa7c4f4fbec1bdb3a10f2676.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_151c0155aa7c4f4fbec1bdb3a10f2676.avif?1709690747'}}",2,True,Steel,,['Action'],,"Draw 2 cards, then choose and discard 2 cards.",[],,,,,Uncommon,['Amber Kommavongsa'],199,en,Who has time to read labels?,508937,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.06', 'usd_foil': '0.32'}"
crd_24031addb4d1417482177b19c5d8edcb,Smash,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_24031addb4d1417482177b19c5d8edcb.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_24031addb4d1417482177b19c5d8edcb.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_24031addb4d1417482177b19c5d8edcb.avif?1709690747'}}",3,True,Steel,,['Action'],,Deal 3 damage to chosen character.,[],,,,,Uncommon,['Simangaliso Sibaya'],200,en,"""Go away!""",508943,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.1', 'usd_foil': '1.37'}"
crd_8e6dc19330d3414885271a4243ca3da4,Beast's Mirror,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_8e6dc19330d3414885271a4243ca3da4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_8e6dc19330d3414885271a4243ca3da4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_8e6dc19330d3414885271a4243ca3da4.avif?1709690747'}}",2,True,Steel,,['Item'],,"SHOW ME {E}, 3 {I} — If you have no cards in your hand, draw a card.",[],,,,,Common,['Samanta Erdini'],201,en,"Ashamed of his monstrous form, the Beast concealed himself inside his castle, with a magic mirror as his only window to the outside world.",493486,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.08', 'usd_foil': '0.23'}"
crd_aa294faf68c14f559c22e0e79a6c101e,Frying Pan,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_aa294faf68c14f559c22e0e79a6c101e.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_aa294faf68c14f559c22e0e79a6c101e.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_aa294faf68c14f559c22e0e79a6c101e.avif?1709690747'}}",2,True,Steel,,['Item'],,CLANG! Banish this item — Chosen character can't challenge during their next turn.,[],,,,,Uncommon,['Kamil Murzyn'],202,en,"It's a fine piece of cookware, but as a weapon it's truly stunning.",492999,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.35'}"
crd_540aa5414bc94516a563bab640ced601,Musketeer Tabard,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_540aa5414bc94516a563bab640ced601.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_540aa5414bc94516a563bab640ced601.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_540aa5414bc94516a563bab640ced601.avif?1709690747'}}",4,False,Steel,,['Item'],,"ALL FOR ONE AND ONE FOR ALL Whenever one of your characters with Bodyguard is banished, you may draw a card.",[],,,,,Rare,['Dav Augereau'],203,en,There's no such thing as a lone musketeer.,505951,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.3', 'usd_foil': '0.87'}"
crd_22373df684c0420ea90d2f8508ac096c,Plasma Blaster,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_22373df684c0420ea90d2f8508ac096c.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_22373df684c0420ea90d2f8508ac096c.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_22373df684c0420ea90d2f8508ac096c.avif?1709690747'}}",3,False,Steel,,['Item'],,"QUICK SHOT {E}, 2 {I} — Deal 1 damage to chosen character.",[],,,,,Rare,['Oleg Yurkov'],204,en,"""You don't have to say 'pew pew' when you use it, but it doesn't hurt.""
—Lilo, galactic hero",508929,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.2', 'usd_foil': '0.86'}"
crd_a9c86e6316084d76a03b32be95977091,Hades,King of Olympus,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a9c86e6316084d76a03b32be95977091.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a9c86e6316084d76a03b32be95977091.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a9c86e6316084d76a03b32be95977091.avif?1709690747'}}",8,False,Amber,,['Character'],"['Floodborn', 'Villain', 'King', 'Deity']","Shift 6 (You may pay 6 {I} to play this on top of one of your characters named Hades.)
SINISTER PLOT This character gets +1 {L} for each other Villain character you have in play.",['Shift'],,6,7,1,Enchanted,['Juan Diego Leon'],205,en,,510148,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '88.6'}
crd_35c968e4b25945e897940860221f9d51,Stitch,Carefree Surfer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_35c968e4b25945e897940860221f9d51.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_35c968e4b25945e897940860221f9d51.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_35c968e4b25945e897940860221f9d51.avif?1709690747'}}",7,True,Amber,,['Character'],"['Dreamborn', 'Hero', 'Alien']","OHANA When you play this character, if you have 2 or more other characters in play, you may draw 2 cards.",[],,4,8,2,Enchanted,['Milica Celikovic'],206,en,,510152,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '239.67'}
crd_cbc18e77d7ec4d50bf19650a9a559686,Elsa,Spirit of Winter,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_cbc18e77d7ec4d50bf19650a9a559686.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_cbc18e77d7ec4d50bf19650a9a559686.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_cbc18e77d7ec4d50bf19650a9a559686.avif?1709690747'}}",8,False,Amethyst,,['Character'],"['Floodborn', 'Hero', 'Queen', 'Sorcerer']","Shift 6 (You may pay 6 {I} to play this on top of one of your characters named Elsa.)
DEEP FREEZE When you play this character, exert up to 2 chosen characters. They can't ready at the start of their next turn.",['Shift'],,4,6,3,Enchanted,['Matthew Robert Davies'],207,en,,510153,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '868.62'}
crd_5739e1f6076840cd901a1bc283ca6e96,Mickey Mouse,Wayward Sorcerer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5739e1f6076840cd901a1bc283ca6e96.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5739e1f6076840cd901a1bc283ca6e96.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5739e1f6076840cd901a1bc283ca6e96.avif?1709690747'}}",4,True,Amethyst,,['Character'],"['Dreamborn', 'Sorcerer']","ANIMATE BROOM You pay 1 {I} less to play Broom characters.
CEASELESS WORKER Whenever one of your Broom characters is banished in a challenge, you may return that card to your hand.",[],,3,4,2,Enchanted,['Cam Kendell'],208,en,,510154,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '149.74'}
crd_ae7e91462bfc4861bbf97e99ed53a1c1,Genie,On the Job,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ae7e91462bfc4861bbf97e99ed53a1c1.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ae7e91462bfc4861bbf97e99ed53a1c1.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ae7e91462bfc4861bbf97e99ed53a1c1.avif?1709690747'}}",6,False,Emerald,,['Character'],"['Storyborn', 'Ally']","Evasive (Only characters with Evasive can challenge this character.)
DISAPPEAR When you play this character, you may return chosen character to their player's hand.",['Evasive'],,3,4,2,Enchanted,['Cristian Romero'],209,en,,510155,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '105.93'}
crd_1a8604b7ba6c45e2bc8b32b0a70d08b5,Mickey Mouse,Artful Rogue,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_1a8604b7ba6c45e2bc8b32b0a70d08b5.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_1a8604b7ba6c45e2bc8b32b0a70d08b5.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_1a8604b7ba6c45e2bc8b32b0a70d08b5.avif?1709690747'}}",7,False,Emerald,,['Character'],"['Floodborn', 'Hero']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Mickey Mouse.)
MISDIRECTION Whenever you play an action, chosen opposing character can't quest during their next turn.",['Shift'],,6,5,2,Enchanted,['Kendall Hale'],210,en,,510156,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '99.36'}
crd_7c621010e3e6471d9916eee4bcd0b11d,Aladdin,Heroic Outlaw,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7c621010e3e6471d9916eee4bcd0b11d.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7c621010e3e6471d9916eee4bcd0b11d.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7c621010e3e6471d9916eee4bcd0b11d.avif?1709690747'}}",7,True,Ruby,,['Character'],"['Floodborn', 'Hero']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Aladdin.)
DARING EXPLOIT During your turn, whenever this character banishes another character in a challenge, you gain 2 lore and each opponent loses 2 lore.",['Shift'],,5,5,2,Enchanted,['Massimiliano Narciso'],211,en,,510157,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '94.28'}
crd_f839f8a7cb9a47ae962503f3ea69bec5,Maui,Hero to All,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_f839f8a7cb9a47ae962503f3ea69bec5.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_f839f8a7cb9a47ae962503f3ea69bec5.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_f839f8a7cb9a47ae962503f3ea69bec5.avif?1709690747'}}",5,True,Ruby,,['Character'],"['Storyborn', 'Hero', 'Deity']","Rush (This character can challenge the turn they're played.)
Reckless (This character can't quest and must challenge each turn if able.)","['Reckless', 'Rush']",,6,5,0,Enchanted,['Pirel / Stefano Zanchi'],212,en,,510158,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '194.16'}
crd_72fe56f4aa85484284d8e3632d06ad9b,Aurora,Dreaming Guardian,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_72fe56f4aa85484284d8e3632d06ad9b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_72fe56f4aa85484284d8e3632d06ad9b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_72fe56f4aa85484284d8e3632d06ad9b.avif?1709690747'}}",5,True,Sapphire,,['Character'],"['Floodborn', 'Hero', 'Princess']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Aurora.)
PROTECTIVE EMBRACE Your other characters gain Ward. (Opponents can't choose them except to challenge.)",['Shift'],,3,5,2,Enchanted,['Clio Wolfensberger'],213,en,,510159,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '169.21'}
crd_021c1d57c42d4fb7836097cbe9eacfb7,Belle,Strange but Special,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_021c1d57c42d4fb7836097cbe9eacfb7.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_021c1d57c42d4fb7836097cbe9eacfb7.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_021c1d57c42d4fb7836097cbe9eacfb7.avif?1709690747'}}",4,True,Sapphire,,['Character'],"['Storyborn', 'Hero', 'Princess']","READ A BOOK During your turn, you may put an additional card from your hand into your inkwell facedown.
MY FAVORITE PART! While you have 10 or more cards in your inkwell, this character gets +4 {L}.",[],,2,4,1,Enchanted,['Valerio Buonfantino'],214,en,,510161,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '222'}
crd_80cf71e223cf491796609458b2866665,Simba,Returned King,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_80cf71e223cf491796609458b2866665.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_80cf71e223cf491796609458b2866665.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_80cf71e223cf491796609458b2866665.avif?1709690747'}}",7,True,Steel,,['Character'],"['Storyborn', 'Hero', 'King']","Challenger +4 (When challenging, this character gets +4 {S}.)
POUNCE During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",['Challenger'],,4,6,2,Enchanted,['Hedvig Häggman-Sund'],215,en,,510162,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '124.3'}
crd_b42271147bf14a5e89d33571e64abb6d,Tinker Bell,Giant Fairy,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_b42271147bf14a5e89d33571e64abb6d.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_b42271147bf14a5e89d33571e64abb6d.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_b42271147bf14a5e89d33571e64abb6d.avif?1709690747'}}",6,True,Steel,,['Character'],"['Floodborn', 'Ally', 'Fairy']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Tinker Bell.)
ROCK THE BOAT When you play this character, deal 1 damage to each opposing character.
PUNY PIRATE! During your turn, whenever this character banishes another character in a challenge, you may deal 2 damage to chosen opposing character.",['Shift'],,4,5,2,Enchanted,['Cookie'],216,en,,510163,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}",{'usd_foil': '253.49'}
